title,summary,categories
"트럼프, 호르무즈 해협 재봉쇄. “모든 국가 선박에 20% 통행료 징수” 일방 선언","해상봉쇄로 이란 자금줄 옥죄기 “우리가 수호 천사가 돼 호르무즈 해협을 지키고, 그 대가로 엄청 많은 돈을 받을 것이다.” 도널드 트럼프 미국 대통령이 13일(현지시간) 본인 사회관계망서비스 ‘트루스 소셜’에 “우리는 대(對)이란 봉쇄를 재개한다”며 이 같이 밝혔다. 그는 이어 세계에서 가장 불안정한 지역인 이 해역에 안전과 보안을 제공하는 데 드는 비용을 운송 화물의 20%로 보상받게 될 것이라고 주장했다.",사회/세계
"현대건설 SMR 파트너 홀텍, 나스닥 IPO 계획",미국 소형모듈원전(SMR) 기업 홀텍 뉴클리어가 연내 나스닥 기업공개(IPO) 추진을 위해 미 증권거래위원회(SEC)에 서류를 제출했다고 블룸버그통신이 11일(현지시간) 보도했다. 홀텍은 최근 인공지능(AI) 데이터센터의 에너지원으로 원자력발전이 두각되며 시장의 관심이 커진 것을 IPO의 기회로 삼았다.,경제
복정2 사전청약 당첨자들 “분양가 폭탄 안 된다”. LH 앞 집회,“사업 지연 비용 수분양자 전가 안 돼” 성남 복정2지구 신혼희망타운 사전청약 당첨자들이 한국토지주택공사(LH)의 본청약 지연으로 분양가가 상승할 수 있다며 집회를 열고 대책 마련을 촉구했다. 이들은 사업 지연으로 발생한 추가 비용을 수분양자에 전가해서는 안 된다며 사전 청약 시 약속한 기준에 따라 분양가 산정해야 한다고 주장했다.,경제
중동 긴장' 재점화에 뉴욕증시 혼조세. 하이닉스 ADR 7%,"유가 상승폭 축소에 국채금리 상승폭도 축소 반도체 주식 대부분 약세 이 기사는 국내 최대 해외 투자정보 플랫폼 한경 글로벌마켓 에 게재된 기사입니다. 중동의 긴장 재점화로 국제유가가 상승한 가운데 반도체 하락세까지 가세, 13일(현지시간) 뉴욕증시는 혼조세로 출발했다.",경제
"""이런 하이닉스는 처음"". 200만원 무너지고 시총 30조 증발",하이닉스 -15.37%·삼성전자 -10.70% 코스피 7000선 붕괴에 반도체주 직격탄 코스피가 7000선 아래로 밀려난 가운데 반도체 대장주인 SK하이닉스와 삼성전자가 나란히 두 자릿수 급락했다. 미국과 이란 간 군사적 긴장 고조와 차익실현 매물이 겹치면서 외국인과 기관의 대규모 매도가 쏟아졌다.,경제
SK하이닉스 ADR 9% 급락. AI 반도체주 '숨고르기',【 파이낸셜뉴스 뉴욕=이병철 특파원 】 나스닥 상장 첫날 13% 급등했던 SK하이닉스 미국주식예탁증서(ADR)가 하루 만에 9% 급락했다. 중동 지정학적 리스크가 이어지는 가운데 투자자들이 차익실현에 나서면서 AI 반도체주 전반이 약세를 보였다.,경제
“이 정도로 잘 팔릴 줄은 몰랐다”. 역대급 폭염에 100만 개 불티난 ‘이 제품’,자그마치 100만 개. 폭염이 기승을 부린 지난 주말(11~12일) 이틀간 편의점 GS25에서 팔려나간 얼음컵 수다.,라이프|사회/세계
"정부, 콩나물용 콩 저율관세 물량 1만t 확대","최근 콩나물용 콩의 공급 부족과 가격 상승 우려가 커지자 정부가 생활물가 안정과 국내 산업 보호를 위해 저율 관세가 적용되는 수입 물량을 대폭 늘리기로 했다. 재정경제부는 13일 콩나물 재배용 콩의 시장접근물량(TRQ)을 기존 1만 7,450t에서 2만 7,450t으로 1만t 확대한다고 밝혔다.",경제
두 달여 만에.,13일 서울 중구 하나은행 본점 딜링룸에 코스피와 코스닥 마감가가 표시돼 있다. 이날 코스피는 전일 대비 약 9% 급락하며 2개월여 만에 7000선을 내주고 6806.93에 장을 마감했다.,경제
부처별 발표,"김정관 산업통상부 장관(앞줄 왼쪽 네 번째)이 13일 청와대에서 열린 ‘2026년 국가재정전략회의’에서 메가프로젝트, 반도체·인공지능(AI) 로봇을 주제로 발표하고 있다.",IT/과학|정치
‘더 뉴 엘란트라 N TCR’ 포르투갈서 우승컵,현대자동차는 ‘더 뉴 엘란트라 N TCR’이 지난 11∼12일(현지시간) 포르투갈 빌라 레알 인테르나 시오나우 서킷에서 열린 ‘2026 TCR 월드투어’ 4라운드 우승을 차지했다고 13일 밝혔다. 더 뉴 엘란트라 N TCR이 2026 TCR 월드투어 4라운드 포르투갈 대회에서 주행하는 모습.,라이프|문화/트렌드
"박홍근 ""내년 세수 500조 돌파 예상. 지출 50조 줄여 미래 투자""",박홍근 기획예산처 장관이 사상 최대 세수를 전망하며 미래대응기금 신설을 예고했다. 역대 최대 규모인 50조 원의 지출 구조조정을 단행해 확보한 재원으로 미래 성장 동력에 집중적으로 투자하겠다는 구상이다.,경제
"계란 한 판 4000원대로 내린다. 이마트, 수입 신선란 16일부터 가격 인하","브라질산 신선란 첫 통관. 주당 2000만개 공급 확대 정부, 할인행사·농할상품권 병행.",경제|라이프
"노동부, 삼성전자 노조 ‘반도체 투자’ 교섭 요구에 ”대상 아냐”","초기업노조 삼성전자지부가 개정 노조법(노란봉투법)에 따라 '호남 반도체 투자'를 두고 교섭에 나서겠다고 예고한 가운데, 고용노동부가 ""교섭 대상이 아니다""며 선을 그었습니다. 노동부는 오늘(13일) 보도 설명 자료를 통해 ""기업 투자, 공장 증설 등 사업 경영상의 결정 자체는 근로조건에 실질적‧구체적인 영향을 미친다고 보기 어렵다""며 ""노조법상 단체교섭, 노동쟁의 대상에 포함되지 않는다""고 밝혔습니다.",경제
“호남 반도체도 교섭 의제” 삼성전자 노조 주장에. 노동부 “대상 아니다”,"고용노동부는 13일 삼성전자 노조가 정부가 추진하는 호남 반도체 메가프로젝트를 내년도 노사 교섭 의제로 삼겠다고 주장한 데 대해 “개정 노동조합법(노란봉투법)상 단체교섭 및 노동쟁의 대상에 포함되지 않는다”고 밝혔다. 노동부는 이날 보도자료를 내고 “기업 투자, 공장 증설 등 사업 경영상의 결정 자체는 근로조건에 실질적·구체적인 영향을 미친다고 보기 어렵다”면서 이같이 밝혔다.",경제
혼조 출발. 미·이란 긴장 고조에 S&P·나스닥 주춤,(서울=뉴스1) 미국 뉴욕증시가 월요일인 13일(현지시간) 미국과 이란 간의 긴장 고조와 반도체주 압박 속에 혼조세로 출발했다. 로이터통신에 따르면 다우존스 산업평균지수는 이날 전장보다 39.5포인트(0.08%) 상승한 5만2676.53으로 개장했다.,경제
"""3나노 완판"". TSMC, 6월 매출 68% 급증",【 파이낸셜뉴스 뉴욕=이병철 특파원 】 인공지능(AI) 반도체 수요가 좀처럼 식지 않고 있다. 세계 최대 파운드리(반도체 위탁생산) 기업 TSMC의 6월 매출이 시장 예상치를 웃도는 증가세를 기록한 가운데 첨단 3나노 공정은 이미 올해 생산 물량이 모두 팔린 것으로 나타났다.,경제|IT/과학
외국인이 쓸어담았다. 백화점 '빅3' 상반기 매출만 1조7200억,"롯데·신세계·현대 등 국내 백화점 3사의 올해 상반기 외국인 매출이 사상 처음으로 1조7000억원을 넘어섰다. 지난해 같은 기간보다 2배 이상 늘어난 규모로, 이 같은 추세가 이어질 경우 3사 모두 올해 외국인 연매출 1조원을 돌파할 것으로 전망된다.",경제
"""호남 반도체 교섭의제로"" 삼전노조 주장에 노동부 ""대상 아냐""","""투자 결정 자체가 근로조건에 실질적·구체적 영향 미친다고 보기 어려워"" 고용노동부는 13일 삼성전자 노조가 정부가 추진 중인 호남 반도체 메가프로젝트를 내년 노사 교섭 의제로 다루겠다고 주장한 데 대해 ""개정 노동조합법(노란봉투법)상 단체교섭 및 노동쟁의 대상에 포함되지 않는다""고 밝혔다. 노동부는 이날 보도 설명자료를 내고 ""기업 투자, 공장 증설 등 사업 경영상의 결정 자체는 근로조건에 실질적·구체적인 영향을 미친다고 보기 어렵다""면서 이같이 밝혔다.",경제
"구윤철 ""2030년까지 청년 일자리 20만 개 창출""",정부가 청년들의 생애주기 전반을 아우르는 맞춤형 대책을 내놨다. 오는 2030년까지 공공과 민간 부문에서 청년 일자리 20만 개를 창출하고 양질의 주거 공급과 자산 형성까지 전방위적으로 지원한다는 구상이다.,정치
올해 피해보전직접지불금 대상에 '가리비'. 최대 5000만원 지원 外,올해 피해보전직접지불금 대상에 '가리비'. 최대 5000만원 지원 8월 13일까지 관할 시·군·구서 신청.,사회/세계
"안유진 '40억 아파트' 로또 청약에. ""청약 넣을 돈도 없다"" 형평성 논란",분양가 22억·계약금만 4억. '현금 있어야 가능한 청약' 지적 그룹 아이브 멤버 안유진이 서울 서초구 '디에이치 방배' 청약에 당첨된 것으로 알려지면서 현행 청약 제도의 형평성 논란이 다시 불붙고 있다.,경제
"뉴욕증시, 미국-이란 무력 충돌 속 혼조 출발","뉴욕증시의 3대 주가지수는 미국과 이란 간의 무력 충돌이 이어지는 가운데 혼조세로 출발했다. 13일(현지시간) 오전 9시 37분 현재 뉴욕증권거래소에서 다우존스30산업평균지수는 전장보다 96.85포인트(0.18%) 오른 52,733.86을 기록했다.",경제|사회/세계
"광주 반도체' 반대한다는 삼전 노조에. 노동부 ""단체교섭 대상 아냐""","삼전노조, 노란봉투법 거론하며 2027년 '메가프로젝트' 단체 교섭 예고 노동부 ""경영 판단 자체는 교섭 대상 아냐. 근로조건의 실질적 영향 있어야"" (세종=뉴스1) 삼성그룹 초기업노동조합 삼성전자(005930) 지부가 정부의 호남권(광주) 반도체 프로젝트에 대해 반대 의사를 표하고 2027년도 노사 교섭 의제로 삼겠다고 밝힌 데 대해 고용노동부가 ""기업 투자와 공장 증설 등 경영상 결정 자체는 단체교섭 및 노동쟁의 대상이 아니다""라고 밝혔다.",경제
"하이닉스 실적전망 하향·중동 악재까지. 레버리지 급락, 변동성 키워","코스피가 13일 장중 9% 넘게 하락하며 6,800 밑으로 떨어지는 ‘검은 월요일’을 맞이한 것은 삼성전자와 SK하이닉스 등 반도체 대형주의 하락 영향이 컸다. 최근 가파르게 올랐던 코스피 시가총액 2위 SK하이닉스는 미 나스닥에 미국주식예탁증서(ADR)를 성공적으로 상장한 직후에 오히려 역대 가장 큰 일간 하락률을 기록하며 코스피 변동성을 키웠다.",경제
정부 정책 만들때 법적 문제 없을까. 공무원들이 ‘AI 법령 비서’ 구축,"법제처와 행안부, 과기정통부 공동 개발 중앙·지방정부 공무원, 업무에 즉시 활용 대법원 판례 6만건, 법령 등 24만건 탑재 공무원들이 정책을 만들 때 법적인 문제가 없는지 확인할 수 있는 인공지능(AI) 서비스가 개발됐다. 법제처와 행정안전부, 과기정통부는 공무원이 법령과 판례를 쉽고 빠르게 검토해 국민들에게 신속한 행정서비스를 제공할 수 있도록 ‘AI 법령 비서’를 공동 개발했다고 13일 밝혔다.",IT/과학|정치
"AI 열풍의 역설. 월가, 반도체 랠리 '과속' 우려","【 파이낸셜뉴스 뉴욕=이병철 특파원 】 글로벌 자산운용사들이 인공지능(AI) 열풍을 타고 급등한 아시아 반도체주에 대해 잇달아 경고음을 내고 있다. SK하이닉스와 삼성전자, TSMC가 AI 메모리 슈퍼사이클을 주도하며 시가총액 1조달러 기업으로 올라섰지만 주가 상승 속도가 기업가치와 실적 개선을 앞질렀다는 우려가 커지고 있다.",IT/과학
증손회사 규제 완화해 호남 팹 속도 낸다,정부와 여당이 비수도권 반도체 공장(팹) 건설에 외부 투자를 유치할 수 있도록 증손회사 지분 규제를 완화하는 법 개정을 추진한다. 지주사의 손자회사가 증손회사를 100% 보유해야 하는 현행 규제를 풀어 사업 속도를 높이겠다는 취지다.,경제
"항로표지기술원, ‘제8회 국제항로표지포럼’ 15일 부산서 개최",올해 국제항로표지포럼이 15일 부산에서 열린다. 한국항로표지기술원은 오는 15일 부산 파라다이스호텔에서 ‘제8회 국제항로표지포럼’을 개최한다고 13일 밝혔다.,사회/세계
7000선 붕괴 '패닉'. 코스피 무너진 이유 4가지,"SK하이닉스 ADR 흥행의 역설. 호재 소진에 차익실현 반도체 정점론, ETF 리밸런싱, 유가 급등 악재 '줄줄이' 코스피가 날개 없는 추락을 이어가고 있다.",경제
‘아재폰’ 조롱 받던 갤럭시. “이런 결과는 예상 못했다” 인식 ‘확’ 바뀌었다는데,"갤럭시 사용률 81% 1위 재구입 의향도 역대 최고 AI 선도기업도 삼성 1위 삼성전자 갤럭시가 국내 스마트폰 사용률과 구입·재구입 의향에서 모두 1위를 기록했고, AI 기술 선도 기업 인식에서도 가장 앞선 것으로 조사됐다. 사용률 81%, 격차 더 벌어져 13일 한국갤럽에 따르면 이날 발표된 ‘스마트폰 관련 조사 2026’에서 국내 만 13세 이상 스마트폰 이용자 가운데 삼성 갤럭시를 주로 쓴다고 답한 비율이 81%로 나타났다.",IT/과학
